transaction_id,cust_id,tran_date,sub_category,category,Qty,Rate,Tax,total_amt,Store_type
88757436792,267328,12/3/2013,Personal Appliances,Electronics,4,1467,616.14,6484.14,e-Shop
91977510552,272160,12/3/2013,Personal Appliances,Electronics,5,241,126.52,1331.525,Flagship store
84874640880,273911,12/3/2013,Personal Appliances,Electronics,4,709,297.78,3133.78,e-Shop
11767056782,268479,11/3/2013,Personal Appliances,Electronics,3,1290,406.35,4276.35,MBR
23786160822,267786,11/3/2013,Personal Appliances,Electronics,2,922,193.62,2037.62,e-Shop
49351874716,273481,11/3/2013,Personal Appliances,Electronics,-4,-1441,605.22,-6369.22,TeleShop
80409349588,268625,11/3/2013,Personal Appliances,Electronics,4,1026,430.92,4534.92,MBR
76483512420,270572,11/3/2013,Personal Appliances,Electronics,1,1182,124.11,1306.11,Flagship store
14050349375,271971,10/3/2013,Personal Appliances,Electronics,1,1367,143.53,1510.535,e-Shop
22169492969,269497,10/3/2013,Personal Appliances,Electronics,-1,-313,32.865,-345.865,e-Shop
40153033400,269340,10/3/2013,Personal Appliances,Electronics,1,281,29.505,310.505,Flagship store
81992488566,266966,10/3/2013,Personal Appliances,Electronics,5,1172,615.3,6475.3,e-Shop
76183800421,268305,10/3/2013,Personal Appliances,Electronics,-1,-187,19.635,-206.635,TeleShop
9688858698,271969,9/3/2013,Personal Appliances,Electronics,3,769,242.23,2549.235,MBR
58567462598,271898,9/3/2013,Personal Appliances,Electronics,2,1193,250.53,2636.53,MBR
54937078674,270360,9/3/2013,Personal Appliances,Electronics,-3,-841,264.91,-2787.915,Flagship store
28391805166,272761,9/3/2013,Personal Appliances,Electronics,5,281,147.52,1552.525,TeleShop
49351874716,273481,9/3/2013,Personal Appliances,Electronics,4,1441,605.22,6369.22,TeleShop
80659500833,271584,9/3/2013,Personal Appliances,Electronics,3,218,68.67,722.67,TeleShop
94516863124,274539,9/3/2013,Personal Appliances,Electronics,1,107,11.235,118.235,TeleShop
76183800421,268305,9/3/2013,Personal Appliances,Electronics,1,187,19.635,206.635,TeleShop
49859165056,270555,8/3/2013,Personal Appliances,Electronics,2,530,111.3,1171.3,MBR
48122181625,270168,8/3/2013,Personal Appliances,Electronics,4,424,178.08,1874.08,e-Shop
58819420965,274402,8/3/2013,Personal Appliances,Electronics,-1,-536,56.28,-592.28,TeleShop
68140811017,268884,8/3/2013,Personal Appliances,Electronics,4,1236,519.12,5463.12,e-Shop
98775876593,270160,8/3/2013,Personal Appliances,Electronics,2,954,200.34,2108.34,TeleShop
70609196640,267169,7/3/2013,Personal Appliances,Electronics,1,722,75.81,797.81,e-Shop
80127177573,269256,7/3/2013,Personal Appliances,Electronics,3,1056,332.64,3500.64,e-Shop
71782797323,268411,7/3/2013,Personal Appliances,Electronics,3,372,117.18,1233.18,Flagship store
71195146205,270284,7/3/2013,Personal Appliances,Electronics,5,150,78.75,828.75,Flagship store
94626119963,272252,7/3/2013,Personal Appliances,Electronics,5,217,113.92,1198.925,TeleShop
47936483197,275000,6/3/2013,Personal Appliances,Electronics,2,1012,212.52,2236.52,e-Shop
26511480335,271543,6/3/2013,Personal Appliances,Electronics,5,1268,665.7,7005.7,TeleShop
39735913167,272645,6/3/2013,Personal Appliances,Electronics,4,1342,563.64,5931.64,e-Shop
58819420965,274402,6/3/2013,Personal Appliances,Electronics,1,536,56.28,592.28,TeleShop
944082001,273890,6/3/2013,Personal Appliances,Electronics,4,689,289.38,3045.38,e-Shop
60141848042,270181,6/3/2013,Personal Appliances,Electronics,5,980,514.5,5414.5,e-Shop
52942251057,267367,6/3/2013,Personal Appliances,Electronics,5,333,174.82,1839.825,TeleShop
93925505630,271410,5/3/2013,Personal Appliances,Electronics,3,551,173.56,1826.565,e-Shop
88840515566,273900,5/3/2013,Personal Appliances,Electronics,3,1254,395.01,4157.01,e-Shop
35000003767,272741,4/3/2013,Personal Appliances,Electronics,4,454,190.68,2006.68,Flagship store
33137423590,272186,4/3/2013,Personal Appliances,Electronics,5,974,511.35,5381.35,Flagship store
98248438779,266843,4/3/2013,Personal Appliances,Electronics,2,272,57.12,601.12,TeleShop
58506839040,273555,3/3/2013,Personal Appliances,Electronics,1,801,84.105,885.105,e-Shop
54937078674,270360,3/3/2013,Personal Appliances,Electronics,3,841,264.91,2787.915,Flagship store
14683463069,266911,3/3/2013,Personal Appliances,Electronics,5,1379,723.97,7618.975,Flagship store
59453686061,267697,3/3/2013,Personal Appliances,Electronics,1,704,73.92,777.92,MBR
38993573834,272476,3/3/2013,Personal Appliances,Electronics,3,910,286.65,3016.65,MBR
50856471026,268016,3/3/2013,Personal Appliances,Electronics,4,593,249.06,2621.06,e-Shop
49819171078,267913,3/3/2013,Personal Appliances,Electronics,1,322,33.81,355.81,MBR
11930524793,269506,3/3/2013,Personal Appliances,Electronics,5,496,260.4,2740.4,MBR
41471564640,272821,3/3/2013,Personal Appliances,Electronics,3,1410,444.15,4674.15,e-Shop
22169492969,269497,3/3/2013,Personal Appliances,Electronics,1,313,32.865,345.865,e-Shop
76853691640,270061,3/3/2013,Personal Appliances,Electronics,2,1208,253.68,2669.68,e-Shop
66839861570,270391,3/3/2013,Personal Appliances,Electronics,1,153,16.065,169.065,e-Shop
29508503187,271981,2/3/2013,Personal Appliances,Electronics,2,844,177.24,1865.24,MBR
41920262604,268147,2/3/2013,Personal Appliances,Electronics,3,112,35.28,371.28,e-Shop
39283617181,272356,2/3/2013,Personal Appliances,Electronics,4,1225,514.5,5414.5,e-Shop
14303528868,267172,2/3/2013,Personal Appliances,Electronics,2,115,24.15,254.15,e-Shop
10783951631,269547,1/3/2013,Personal Appliances,Electronics,4,216,90.72,954.72,e-Shop
28001951294,271985,1/3/2013,Personal Appliances,Electronics,4,594,249.48,2625.48,e-Shop
39311343129,269244,1/3/2013,Personal Appliances,Electronics,3,962,303.03,3189.03,e-Shop
59308635445,268205,1/3/2013,Personal Appliances,Electronics,5,1496,785.4,8265.4,e-Shop
78195407428,273793,1/3/2013,Personal Appliances,Electronics,2,695,145.95,1535.95,TeleShop
99830645408,274654,1/3/2013,Personal Appliances,Electronics,4,1300,546,5746,e-Shop
76875398005,266846,1/3/2013,Personal Appliances,Electronics,4,295,123.9,1303.9,TeleShop
89172283224,271379,1/3/2013,Personal Appliances,Electronics,-2,-1355,284.55,-2994.55,TeleShop
91576560584,268351,1/3/2013,Personal Appliances,Electronics,4,221,92.82,976.82,e-Shop
39781364281,270672,12/2/2013,Personal Appliances,Electronics,-2,-815,171.15,-1801.15,Flagship store
26416964069,270029,12/2/2013,Personal Appliances,Electronics,2,348,73.08,769.08,e-Shop
89955475734,273647,12/2/2013,Personal Appliances,Electronics,4,988,414.96,4366.96,e-Shop
96978326521,270005,12/2/2013,Personal Appliances,Electronics,3,1275,401.62,4226.625,e-Shop
6044830354,273487,11/2/2013,Personal Appliances,Electronics,2,290,60.9,640.9,e-Shop
59293287416,270292,11/2/2013,Personal Appliances,Electronics,2,201,42.21,444.21,Flagship store
67639106893,274295,11/2/2013,Personal Appliances,Electronics,1,1070,112.35,1182.35,e-Shop
85247969409,274215,11/2/2013,Personal Appliances,Electronics,5,1431,751.27,7906.275,Flagship store
8903147522,267653,10/2/2013,Personal Appliances,Electronics,4,1260,529.2,5569.2,MBR
42031115077,268453,10/2/2013,Personal Appliances,Electronics,1,966,101.43,1067.43,e-Shop
59335498369,274086,10/2/2013,Personal Appliances,Electronics,2,153,32.13,338.13,e-Shop
64734204328,266950,10/2/2013,Personal Appliances,Electronics,3,1169,368.23,3875.235,e-Shop
86417731907,272555,10/2/2013,Personal Appliances,Electronics,2,1481,311.01,3273.01,e-Shop
27833907058,272726,9/2/2013,Personal Appliances,Electronics,2,801,168.21,1770.21,e-Shop
37642544565,269080,9/2/2013,Personal Appliances,Electronics,5,1468,770.7,8110.7,e-Shop
87941555371,273917,9/2/2013,Personal Appliances,Electronics,2,1421,298.41,3140.41,e-Shop
82901713414,269913,9/2/2013,Personal Appliances,Electronics,3,1485,467.77,4922.775,Flagship store
75727203391,271905,9/2/2013,Personal Appliances,Electronics,-4,-913,383.46,-4035.46,e-Shop
40584690615,267330,8/2/2013,Personal Appliances,Electronics,4,527,221.34,2329.34,MBR
54940053662,272532,8/2/2013,Personal Appliances,Electronics,-2,-934,196.14,-2064.14,TeleShop
66059466135,267285,8/2/2013,Personal Appliances,Electronics,2,119,24.99,262.99,e-Shop
39781364281,270672,7/2/2013,Personal Appliances,Electronics,2,815,171.15,1801.15,Flagship store
11309096338,274948,7/2/2013,Personal Appliances,Electronics,5,1456,764.4,8044.4,e-Shop
54496533201,273328,7/2/2013,Personal Appliances,Electronics,3,225,70.875,745.875,e-Shop
14603262682,271468,7/2/2013,Personal Appliances,Electronics,-4,-1244,522.48,-5498.48,Flagship store
3766798065,273813,7/2/2013,Personal Appliances,Electronics,5,1483,778.57,8193.575,e-Shop
2860767067,274489,7/2/2013,Personal Appliances,Electronics,5,1459,765.97,8060.975,e-Shop
57034693945,271914,6/2/2013,Personal Appliances,Electronics,2,1256,263.76,2775.76,e-Shop
59617209452,271748,6/2/2013,Personal Appliances,Electronics,2,970,203.7,2143.7,Flagship store
93815132285,274682,6/2/2013,Personal Appliances,Electronics,4,1001,420.42,4424.42,Flagship store
75727203391,271905,6/2/2013,Personal Appliances,Electronics,4,913,383.46,4035.46,e-Shop
41818709098,272428,5/2/2013,Personal Appliances,Electronics,1,1418,148.89,1566.89,e-Shop
89826689162,272418,5/2/2013,Personal Appliances,Electronics,4,610,256.2,2696.2,e-Shop
13733828847,274028,4/2/2013,Personal Appliances,Electronics,3,240,75.6,795.6,e-Shop
99985121471,271104,4/2/2013,Personal Appliances,Electronics,3,220,69.3,729.3,Flagship store
11741018444,273894,3/2/2013,Personal Appliances,Electronics,3,693,218.29,2297.295,TeleShop
483775260,271183,3/2/2013,Personal Appliances,Electronics,5,253,132.82,1397.825,Flagship store
49302871049,273242,3/2/2013,Personal Appliances,Electronics,5,813,426.82,4491.825,e-Shop
14603262682,271468,2/2/2013,Personal Appliances,Electronics,4,1244,522.48,5498.48,Flagship store
18534464282,272633,2/2/2013,Personal Appliances,Electronics,5,1152,604.8,6364.8,e-Shop
25788583599,273455,1/2/2013,Personal Appliances,Electronics,1,802,84.21,886.21,e-Shop
34443285403,267490,1/2/2013,Personal Appliances,Electronics,2,1006,211.26,2223.26,MBR
56681606142,270597,1/2/2013,Personal Appliances,Electronics,4,587,246.54,2594.54,MBR
62759854070,271036,1/2/2013,Personal Appliances,Electronics,2,343,72.03,758.03,MBR
1843911730,269225,1/2/2013,Personal Appliances,Electronics,5,656,344.4,3624.4,TeleShop
93220619797,268756,1/2/2013,Personal Appliances,Electronics,2,849,178.29,1876.29,TeleShop
58608148082,267344,12/1/2013,Personal Appliances,Electronics,5,1118,586.95,6176.95,e-Shop
40991487961,272686,12/1/2013,Personal Appliances,Electronics,1,255,26.775,281.775,MBR
12915076662,272314,12/1/2013,Personal Appliances,Electronics,3,1410,444.15,4674.15,MBR
75909199088,271821,12/1/2013,Personal Appliances,Electronics,1,738,77.49,815.49,TeleShop
90856017788,268127,12/1/2013,Personal Appliances,Electronics,4,1250,525,5525,Flagship store
32789680014,275044,11/1/2013,Personal Appliances,Electronics,4,434,182.28,1918.28,Flagship store
48080004525,270683,11/1/2013,Personal Appliances,Electronics,3,164,51.66,543.66,Flagship store
92434619873,270317,11/1/2013,Personal Appliances,Electronics,2,497,104.37,1098.37,e-Shop
90228436428,266894,11/1/2013,Personal Appliances,Electronics,5,731,383.77,4038.775,e-Shop
93988642765,273439,11/1/2013,Personal Appliances,Electronics,5,258,135.45,1425.45,Flagship store
32457489359,267794,10/1/2013,Personal Appliances,Electronics,4,145,60.9,640.9,MBR
25087802222,271525,10/1/2013,Personal Appliances,Electronics,5,584,306.6,3226.6,Flagship store
93522141830,269320,10/1/2013,Personal Appliances,Electronics,2,150,31.5,331.5,TeleShop
80773609493,272857,10/1/2013,Personal Appliances,Electronics,4,634,266.28,2802.28,TeleShop
33954894972,267673,9/1/2013,Personal Appliances,Electronics,2,486,102.06,1074.06,e-Shop
62394675562,266823,9/1/2013,Personal Appliances,Electronics,1,1043,109.51,1152.515,TeleShop
60744505782,273157,9/1/2013,Personal Appliances,Electronics,2,334,70.14,738.14,e-Shop
50081762319,273437,9/1/2013,Personal Appliances,Electronics,5,823,432.07,4547.075,e-Shop
71475736451,268566,9/1/2013,Personal Appliances,Electronics,-2,-805,169.05,-1779.05,Flagship store
99801320669,272933,9/1/2013,Personal Appliances,Electronics,4,1257,527.94,5555.94,TeleShop
45260483404,274544,8/1/2013,Personal Appliances,Electronics,2,1080,226.8,2386.8,e-Shop
14718624567,274755,8/1/2013,Personal Appliances,Electronics,4,1397,586.74,6174.74,Flagship store
53472252288,274993,8/1/2013,Personal Appliances,Electronics,1,1267,133.03,1400.035,e-Shop
75249267871,271670,8/1/2013,Personal Appliances,Electronics,1,1408,147.84,1555.84,Flagship store
70559860672,270086,8/1/2013,Personal Appliances,Electronics,3,467,147.1,1548.105,e-Shop
99389171545,274668,8/1/2013,Personal Appliances,Electronics,3,1174,369.81,3891.81,e-Shop
22519437293,267245,7/1/2013,Personal Appliances,Electronics,3,354,111.51,1173.51,Flagship store
74066117851,269935,7/1/2013,Personal Appliances,Electronics,3,251,79.065,832.065,MBR
13553703723,268299,6/1/2013,Personal Appliances,Electronics,1,295,30.975,325.975,e-Shop
2039061142,271038,6/1/2013,Personal Appliances,Electronics,1,132,13.86,145.86,e-Shop
45614457988,269257,6/1/2013,Personal Appliances,Electronics,3,324,102.06,1074.06,Flagship store
88711368251,274338,6/1/2013,Personal Appliances,Electronics,4,1490,625.8,6585.8,e-Shop
24192378153,270316,5/1/2013,Personal Appliances,Electronics,1,230,24.15,254.15,TeleShop
43083030068,272427,5/1/2013,Personal Appliances,Electronics,2,1069,224.49,2362.49,TeleShop
53034245438,274217,5/1/2013,Personal Appliances,Electronics,5,947,497.17,5232.175,e-Shop
63320959690,271799,5/1/2013,Personal Appliances,Electronics,5,1390,729.75,7679.75,TeleShop
96525716606,274415,5/1/2013,Personal Appliances,Electronics,2,615,129.15,1359.15,e-Shop
63561905520,274017,5/1/2013,Personal Appliances,Electronics,1,666,69.93,735.93,Flagship store
85273339779,266853,5/1/2013,Personal Appliances,Electronics,3,1335,420.52,4425.525,Flagship store
98558129408,274550,5/1/2013,Personal Appliances,Electronics,4,88,36.96,388.96,MBR
25832727924,267665,4/1/2013,Personal Appliances,Electronics,1,876,91.98,967.98,MBR
9750138400,272299,4/1/2013,Personal Appliances,Electronics,3,1263,397.84,4186.845,TeleShop
35609663797,273192,4/1/2013,Personal Appliances,Electronics,2,744,156.24,1644.24,TeleShop
13278531897,274956,4/1/2013,Personal Appliances,Electronics,3,133,41.895,440.895,e-Shop
68281217427,270251,4/1/2013,Personal Appliances,Electronics,1,1457,152.98,1609.985,Flagship store
46993503179,270845,3/1/2013,Personal Appliances,Electronics,4,315,132.3,1392.3,MBR
5861537561,273832,3/1/2013,Personal Appliances,Electronics,4,748,314.16,3306.16,e-Shop
63529813841,270301,3/1/2013,Personal Appliances,Electronics,3,1320,415.8,4375.8,MBR
67519280008,269386,3/1/2013,Personal Appliances,Electronics,1,1168,122.64,1290.64,TeleShop
80662649205,273698,3/1/2013,Personal Appliances,Electronics,3,1093,344.29,3623.295,e-Shop
26149759992,275077,2/1/2013,Personal Appliances,Electronics,5,586,307.65,3237.65,e-Shop
56975249035,268093,2/1/2013,Personal Appliances,Electronics,1,1207,126.73,1333.735,TeleShop
85654340738,271701,2/1/2013,Personal Appliances,Electronics,4,672,282.24,2970.24,e-Shop
92483485833,271391,2/1/2013,Personal Appliances,Electronics,4,760,319.2,3359.2,e-Shop
46534064631,272396,1/1/2013,Personal Appliances,Electronics,4,315,132.3,1392.3,e-Shop
13878864427,269517,1/1/2013,Personal Appliances,Electronics,-5,-804,422.1,-4442.1,MBR
38589954487,269458,1/1/2013,Personal Appliances,Electronics,5,990,519.75,5469.75,e-Shop
3874799972,272682,1/1/2013,Personal Appliances,Electronics,4,714,299.88,3155.88,TeleShop
12271575855,274486,1/1/2013,Personal Appliances,Electronics,2,288,60.48,636.48,Flagship store
92448979118,274075,1/1/2013,Personal Appliances,Electronics,1,500,52.5,552.5,e-Shop
71475736451,268566,1/1/2013,Personal Appliances,Electronics,2,805,169.05,1779.05,Flagship store
55245382907,270810,12/2/2014,Cameras,Electronics,2,979,205.59,2163.59,TeleShop
74023090711,271180,12/2/2014,Cameras,Electronics,3,271,85.365,898.365,Flagship store
69329009642,273799,12/2/2014,Cameras,Electronics,1,357,37.485,394.485,TeleShop
83661978186,274678,12/2/2014,Cameras,Electronics,2,325,68.25,718.25,e-Shop
32636903929,270875,11/2/2014,Cameras,Electronics,-2,-316,66.36,-698.36,e-Shop
77013937426,274781,11/2/2014,Cameras,Electronics,1,588,61.74,649.74,TeleShop
46596657080,270631,10/2/2014,Cameras,Electronics,1,906,95.13,1001.13,TeleShop
59105495602,268995,10/2/2014,Cameras,Electronics,4,479,201.18,2117.18,Flagship store
81261371045,273625,10/2/2014,Cameras,Electronics,2,815,171.15,1801.15,MBR
88990481317,273646,10/2/2014,Cameras,Electronics,1,239,25.095,264.095,MBR
97048148140,268101,10/2/2014,Cameras,Electronics,4,1456,611.52,6435.52,Flagship store
80509578375,273454,10/2/2014,Cameras,Electronics,3,771,242.86,2555.865,e-Shop
4346259881,269947,9/2/2014,Cameras,Electronics,5,857,449.92,4734.925,TeleShop
39579115484,267463,9/2/2014,Cameras,Electronics,3,815,256.72,2701.725,MBR
8378457026,273358,9/2/2014,Cameras,Electronics,5,494,259.35,2729.35,e-Shop
75768838702,269808,9/2/2014,Cameras,Electronics,3,1381,435.01,4578.015,TeleShop
78615435064,270111,9/2/2014,Cameras,Electronics,2,1069,224.49,2362.49,Flagship store
6002148986,268402,8/2/2014,Cameras,Electronics,3,537,169.15,1780.155,Flagship store
90855483222,274895,8/2/2014,Cameras,Electronics,1,372,39.06,411.06,Flagship store
68620999310,273660,8/2/2014,Cameras,Electronics,4,1202,504.84,5312.84,e-Shop
90375459981,269269,8/2/2014,Cameras,Electronics,4,232,97.44,1025.44,e-Shop
93868053857,270042,8/2/2014,Cameras,Electronics,5,1393,731.32,7696.325,e-Shop
3030817826,269741,7/2/2014,Cameras,Electronics,1,493,51.765,544.765,e-Shop
85541056281,273367,7/2/2014,Cameras,Electronics,5,303,159.07,1674.075,MBR
52563546033,270178,6/2/2014,Cameras,Electronics,5,733,384.82,4049.825,TeleShop
16495297625,270148,5/2/2014,Cameras,Electronics,4,998,419.16,4411.16,Flagship store
34370573493,269370,5/2/2014,Cameras,Electronics,2,83,17.43,183.43,MBR
94902984271,270831,5/2/2014,Cameras,Electronics,-5,-1221,641.02,-6746.025,Flagship store
38796532648,268931,4/2/2014,Cameras,Electronics,5,1076,564.9,5944.9,Flagship store
32815955218,275225,4/2/2014,Cameras,Electronics,4,370,155.4,1635.4,MBR
73384846911,273877,4/2/2014,Cameras,Electronics,-3,-97,30.555,-321.555,Flagship store
27482838740,268569,3/2/2014,Cameras,Electronics,4,844,354.48,3730.48,MBR
36980780606,269537,3/2/2014,Cameras,Electronics,4,859,360.78,3796.78,e-Shop
6194846096,270044,3/2/2014,Cameras,Electronics,5,309,162.22,1707.225,Flagship store
41630872980,269697,3/2/2014,Cameras,Electronics,5,1163,610.57,6425.575,TeleShop
39269527891,274811,3/2/2014,Cameras,Electronics,5,1376,722.4,7602.4,e-Shop
39331157930,273081,3/2/2014,Cameras,Electronics,3,905,285.07,3000.075,e-Shop
4295223327,272031,3/2/2014,Cameras,Electronics,4,527,221.34,2329.34,Flagship store
91386723763,269188,3/2/2014,Cameras,Electronics,3,736,231.84,2439.84,TeleShop
73384846911,273877,3/2/2014,Cameras,Electronics,3,97,30.555,321.555,Flagship store
69670072494,267594,3/2/2014,Cameras,Electronics,-1,-176,18.48,-194.48,MBR
11737727324,272392,2/2/2014,Cameras,Electronics,-4,-402,168.84,-1776.84,MBR
87197016917,268736,2/2/2014,Cameras,Electronics,-4,-461,193.62,-2037.62,Flagship store
32636903929,270875,1/2/2014,Cameras,Electronics,2,316,66.36,698.36,e-Shop
11640587371,274653,1/2/2014,Cameras,Electronics,1,978,102.69,1080.69,e-Shop
1061032496,272607,1/2/2014,Cameras,Electronics,5,924,485.1,5105.1,MBR
23986203278,271986,1/2/2014,Cameras,Electronics,3,1128,355.32,3739.32,e-Shop
85730195332,271596,1/2/2014,Cameras,Electronics,4,549,230.58,2426.58,e-Shop
16935577825,267500,12/1/2014,Cameras,Electronics,4,1035,434.7,4574.7,Flagship store
60808372174,269393,12/1/2014,Cameras,Electronics,5,124,65.1,685.1,TeleShop
60107203818,270865,11/1/2014,Cameras,Electronics,1,659,69.195,728.195,TeleShop
44342529860,271821,11/1/2014,Cameras,Electronics,4,1273,534.66,5626.66,MBR
80736583665,273698,11/1/2014,Cameras,Electronics,1,1485,155.92,1640.925,TeleShop
77192095651,270050,11/1/2014,Cameras,Electronics,1,981,103,1084.005,MBR
34807753571,269996,10/1/2014,Cameras,Electronics,1,421,44.205,465.205,TeleShop
45877126217,267781,9/1/2014,Cameras,Electronics,2,1364,286.44,3014.44,Flagship store
19902456375,267511,9/1/2014,Cameras,Electronics,3,241,75.915,798.915,TeleShop
19411679647,272711,9/1/2014,Cameras,Electronics,4,975,409.5,4309.5,TeleShop
63749791262,270262,9/1/2014,Cameras,Electronics,2,1342,281.82,2965.82,MBR
94106922862,267265,9/1/2014,Cameras,Electronics,5,303,159.07,1674.075,MBR
55385443376,269300,8/1/2014,Cameras,Electronics,3,1126,354.69,3732.69,e-Shop
40932345719,267344,8/1/2014,Cameras,Electronics,4,793,333.06,3505.06,TeleShop
29147054949,275082,7/1/2014,Cameras,Electronics,4,1044,438.48,4614.48,Flagship store
38712705363,273973,7/1/2014,Cameras,Electronics,1,526,55.23,581.23,TeleShop
67262335598,271722,7/1/2014,Cameras,Electronics,1,1414,148.47,1562.47,Flagship store
64027031365,271406,7/1/2014,Cameras,Electronics,4,1011,424.62,4468.62,e-Shop
74634203248,274243,7/1/2014,Cameras,Electronics,4,1014,425.88,4481.88,TeleShop
90027771251,273237,7/1/2014,Cameras,Electronics,3,941,296.41,3119.415,e-Shop
54391762918,271692,6/1/2014,Cameras,Electronics,3,967,304.6,3205.605,TeleShop
38555542810,269935,6/1/2014,Cameras,Electronics,2,189,39.69,417.69,e-Shop
31304864481,273692,5/1/2014,Cameras,Electronics,4,1198,503.16,5295.16,e-Shop
12334452791,269003,5/1/2014,Cameras,Electronics,-1,-920,96.6,-1016.6,e-Shop
11524153958,270407,5/1/2014,Cameras,Electronics,2,500,105,1105,e-Shop
78998194710,267425,5/1/2014,Cameras,Electronics,4,1018,427.56,4499.56,Flagship store
69859877223,273486,5/1/2014,Cameras,Electronics,3,1288,405.72,4269.72,e-Shop
39218854635,272292,4/1/2014,Cameras,Electronics,2,1433,300.93,3166.93,TeleShop
35762428721,269020,4/1/2014,Cameras,Electronics,-1,-798,83.79,-881.79,e-Shop
52044631925,272998,3/1/2014,Cameras,Electronics,1,304,31.92,335.92,e-Shop
53059402651,267721,3/1/2014,Cameras,Electronics,2,144,30.24,318.24,TeleShop
85804347285,271724,3/1/2014,Cameras,Electronics,4,673,282.66,2974.66,e-Shop
32495284686,269568,2/1/2014,Cameras,Electronics,5,1446,759.15,7989.15,Flagship store
56969409360,271679,2/1/2014,Cameras,Electronics,2,1062,223.02,2347.02,e-Shop
11822669972,267613,2/1/2014,Cameras,Electronics,4,273,114.66,1206.66,TeleShop
42657331818,274644,2/1/2014,Cameras,Electronics,3,137,43.155,454.155,e-Shop
41632170252,270066,2/1/2014,Cameras,Electronics,1,1389,145.84,1534.845,e-Shop
32125935023,272067,2/1/2014,Cameras,Electronics,5,1211,635.77,6690.775,e-Shop
19642864934,272070,2/1/2014,Cameras,Electronics,1,217,22.785,239.785,e-Shop
57179793302,274511,1/1/2014,Cameras,Electronics,1,290,30.45,320.45,Flagship store
53090811951,273659,1/1/2014,Cameras,Electronics,1,90,9.45,99.45,TeleShop
18972312403,272462,1/1/2014,Cameras,Electronics,2,1014,212.94,2240.94,MBR
35762428721,269020,1/1/2014,Cameras,Electronics,1,798,83.79,881.79,e-Shop
4239941340,269563,12/12/2013,Cameras,Electronics,3,237,74.655,785.655,Flagship store
56092126507,273796,12/12/2013,Cameras,Electronics,1,1145,120.22,1265.225,Flagship store
3628819302,268946,12/12/2013,Cameras,Electronics,1,389,40.845,429.845,e-Shop
79520643769,267167,12/12/2013,Cameras,Electronics,2,114,23.94,251.94,TeleShop
84455029401,271120,12/12/2013,Cameras,Electronics,4,80,33.6,353.6,Flagship store
76408743111,271726,12/12/2013,Cameras,Electronics,5,773,405.82,4270.825,MBR
35411810795,269305,11/12/2013,Cameras,Electronics,5,389,204.22,2149.225,TeleShop
34242453723,268170,11/12/2013,Cameras,Electronics,4,630,264.6,2784.6,Flagship store
18234706127,267243,10/12/2013,Cameras,Electronics,4,841,353.22,3717.22,e-Shop
65499503806,271636,10/12/2013,Cameras,Electronics,1,782,82.11,864.11,e-Shop
16638211707,271364,9/12/2013,Cameras,Electronics,5,1407,738.67,7773.675,e-Shop
55511480516,272475,9/12/2013,Cameras,Electronics,-4,-300,126,-1326,Flagship store
79949261123,272662,9/12/2013,Cameras,Electronics,3,164,51.66,543.66,e-Shop
32558530193,270066,8/12/2013,Cameras,Electronics,3,666,209.79,2207.79,MBR
71457016698,271636,8/12/2013,Cameras,Electronics,5,1146,601.65,6331.65,Flagship store
99281145591,270402,8/12/2013,Cameras,Electronics,4,308,129.36,1361.36,e-Shop
3857165637,267877,7/12/2013,Cameras,Electronics,3,1207,380.2,4001.205,Flagship store
59764737765,272520,7/12/2013,Cameras,Electronics,4,604,253.68,2669.68,MBR
91181273556,274017,7/12/2013,Cameras,Electronics,1,1323,138.91,1461.915,e-Shop
89613703372,270419,7/12/2013,Cameras,Electronics,1,945,99.225,1044.225,TeleShop
21056686360,267014,6/12/2013,Cameras,Electronics,3,895,281.92,2966.925,Flagship store
60158713231,270779,6/12/2013,Cameras,Electronics,3,542,170.73,1796.73,TeleShop
56585642308,273255,5/12/2013,Cameras,Electronics,4,251,105.42,1109.42,e-Shop
85165256659,273205,5/12/2013,Cameras,Electronics,-4,-455,191.1,-2011.1,TeleShop
98772821241,274627,5/12/2013,Cameras,Electronics,3,926,291.69,3069.69,TeleShop
70130354977,272104,5/12/2013,Cameras,Electronics,2,162,34.02,358.02,e-Shop
92346977532,270465,4/12/2013,Cameras,Electronics,-2,-1027,215.67,-2269.67,MBR
37929840108,272622,3/12/2013,Cameras,Electronics,5,467,245.17,2580.175,MBR
55511480516,272475,3/12/2013,Cameras,Electronics,4,300,126,1326,Flagship store
96545491259,274808,3/12/2013,Cameras,Electronics,2,136,28.56,300.56,TeleShop
9661091069,268661,2/12/2013,Cameras,Electronics,4,1392,584.64,6152.64,MBR
57502900320,271959,2/12/2013,Cameras,Electronics,4,568,238.56,2510.56,e-Shop
5950172499,267322,2/12/2013,Cameras,Electronics,3,374,117.81,1239.81,TeleShop
22464540903,272526,2/12/2013,Cameras,Electronics,5,877,460.42,4845.425,e-Shop
97405951808,274673,2/12/2013,Cameras,Electronics,4,1327,557.34,5865.34,Flagship store
66223937700,269793,2/12/2013,Cameras,Electronics,2,110,23.1,243.1,Flagship store
62006768244,268544,1/12/2013,Cameras,Electronics,1,676,70.98,746.98,TeleShop
95736165852,271714,1/12/2013,Cameras,Electronics,1,171,17.955,188.955,Flagship store
74355594801,271313,1/12/2013,Cameras,Electronics,-3,-168,52.92,-556.92,Flagship store
